subj_idx,flashpres,beeppres,response,rt,stimName,type
4.0,0.0,2.0,1.0,0.8575604020006722,B2,u
4.0,0.0,3.0,1.0,0.8133013999977265,B3,u
4.0,0.0,3.0,1.0,0.565658887000609,B3,u
4.0,0.0,2.0,0.0,0.6164270539993595,B2,u
4.0,0.0,3.0,1.0,1.5504325260008045,B3,u
4.0,0.0,2.0,1.0,0.4371673469977395,B2,u
4.0,0.0,2.0,1.0,0.7654509349995351,B2,u
4.0,0.0,2.0,1.0,0.6099383600012516,B2,u
4.0,0.0,3.0,1.0,1.5342872770015674,B3,u
4.0,0.0,2.0,1.0,2.442620927002281,B2,u
4.0,0.0,3.0,1.0,0.5302948329990613,B3,u
4.0,0.0,3.0,0.0,0.5883592600002885,B3,u
4.0,0.0,2.0,1.0,0.6032482890004758,B2,u
4.0,0.0,3.0,1.0,0.633061219999945,B3,u
4.0,0.0,3.0,0.0,0.9418248919973848,B3,u
4.0,0.0,2.0,1.0,0.7398185339989141,B2,u
4.0,0.0,3.0,0.0,0.6102600710000843,B3,u
4.0,0.0,3.0,0.0,0.46592005400088965,B3,u
4.0,0.0,2.0,1.0,0.5259703929987154,B2,u
4.0,0.0,2.0,1.0,0.5825084149983013,B2,u
4.0,0.0,3.0,1.0,0.7789927779995196,B3,u
4.0,0.0,2.0,1.0,0.42294934399978956,B2,u
4.0,0.0,2.0,1.0,0.9526915390015347,B2,u
4.0,0.0,2.0,1.0,0.47761990900107776,B2,u
4.0,0.0,3.0,1.0,0.6620866220000607,B3,u
4.0,0.0,3.0,0.0,0.4436837089997425,B3,u
4.0,0.0,2.0,1.0,0.2538551120014745,B2,u
4.0,0.0,3.0,1.0,2.2269459269991785,B3,u
4.0,0.0,3.0,1.0,1.0982334540021839,B3,u
4.0,0.0,3.0,1.0,0.957989672999247,B3,u
4.0,0.0,3.0,1.0,0.4813486129969533,B3,u
5.0,0.0,3.0,1.0,1.0732096140000067,B3,u
5.0,0.0,2.0,1.0,0.8957643439989624,B2,u
5.0,0.0,3.0,1.0,0.5961557509999693,B3,u
5.0,0.0,3.0,1.0,0.6353464820003865,B3,u
5.0,0.0,2.0,1.0,0.4200107480010047,B2,u
5.0,0.0,3.0,1.0,1.034423731998686,B3,u
5.0,0.0,2.0,1.0,0.9374881429994275,B2,u
5.0,0.0,2.0,1.0,1.1170273600000655,B2,u
5.0,0.0,3.0,1.0,0.41313720399921294,B3,u
5.0,0.0,2.0,1.0,0.7056587279985251,B2,u
5.0,0.0,2.0,1.0,2.479289210999923,B2,u
5.0,0.0,2.0,1.0,1.1338923160001286,B2,u
5.0,0.0,2.0,1.0,0.8839429439995001,B2,u
5.0,0.0,2.0,1.0,1.1975553429983847,B2,u
5.0,0.0,3.0,1.0,1.0814141770006245,B3,u
5.0,0.0,2.0,1.0,1.1266320720005751,B2,u
5.0,0.0,3.0,1.0,1.7688732280003023,B3,u
5.0,0.0,2.0,1.0,1.3270285710004828,B2,u
5.0,0.0,3.0,1.0,0.9193872039995767,B3,u
